,close_price,position,action
3065,521.880005,FLAT,HOLD
3066,522.210022,HALF-LONG,BUY
3067,522.210022,HALF-LONG,HOLD
3068,522.210022,HALF-LONG,HOLD
3069,520.320007,HALF-LONG,HOLD
3070,520.320007,HALF-LONG,HOLD
3071,520.320007,HALF-LONG,HOLD
3072,520.880005,HALF-LONG,HOLD
3073,520.880005,HALF-LONG,HOLD
3074,520.880005,HALF-LONG,HOLD
3075,533.72998,FLAT,SELL
3076,533.72998,HALF-LONG,BUY
3077,533.72998,FLAT,SELL
3078,541.599976,HALF-LONG,BUY
3079,541.599976,FULL-LONG,BUY
3080,541.599976,HALF-LONG,SELL
3081,540.219971,FULL-LONG,BUY
3082,540.219971,HALF-LONG,SELL
3083,540.219971,FULL-LONG,BUY
3084,543.169983,HALF-LONG,SELL
3085,543.169983,FULL-LONG,BUY
3086,543.169983,HALF-LONG,SELL
3087,541.799988,FULL-LONG,BUY
3088,541.799988,FULL-LONG,HOLD
3089,541.799988,FULL-LONG,HOLD
3090,551.23999,HALF-LONG,SELL
3091,551.23999,HALF-LONG,HOLD
3092,551.23999,HALF-LONG,HOLD
3093,555.150024,FULL-LONG,BUY
3094,555.150024,FULL-LONG,HOLD
3095,555.150024,FULL-LONG,HOLD
3096,547.309998,FULL-LONG,HOLD
3097,547.309998,FULL-LONG,HOLD
3098,547.309998,FULL-LONG,HOLD
3099,543.429993,FLAT,SELL
3100,543.429993,FULL-LONG,BUY
3101,543.429993,FLAT,SELL
3102,543.609985,HALF-LONG,BUY
3103,543.609985,HALF-LONG,HOLD
3104,543.609985,HALF-LONG,HOLD
3105,537.619995,FLAT,SELL
3106,537.619995,HALF-LONG,BUY
3107,537.619995,FLAT,SELL
3108,532.27002,FULL-LONG,BUY
3109,532.27002,HALF-LONG,SELL
3110,532.27002,FULL-LONG,BUY
3111,528.0,HALF-LONG,SELL
3112,528.0,FULL-LONG,BUY
3113,528.0,HALF-LONG,SELL
3114,547.76001,FLAT,SELL
3115,547.76001,FLAT,HOLD
3116,547.76001,FLAT,HOLD
3117,536.909973,FULL-LONG,BUY
3118,536.909973,HALF-LONG,SELL
3119,536.909973,FULL-LONG,BUY
3120,536.159973,FLAT,SELL
3121,536.159973,FULL-LONG,BUY
3122,536.159973,FLAT,SELL
3123,535.039978,HALF-LONG,BUY
3124,535.039978,HALF-LONG,HOLD
3125,535.039978,HALF-LONG,HOLD
3126,539.320007,HALF-LONG,HOLD
3127,539.320007,HALF-LONG,HOLD
3128,539.320007,HALF-LONG,HOLD
3129,542.909973,FLAT,SELL
3130,542.909973,HALF-LONG,BUY
3131,542.909973,FLAT,SELL
3132,547.919983,FULL-LONG,BUY
3133,547.919983,FLAT,SELL
3134,547.919983,FULL-LONG,BUY
3135,539.200012,FULL-LONG,HOLD
3136,539.200012,FULL-LONG,HOLD
3137,539.200012,FULL-LONG,HOLD
3138,545.859985,FLAT,SELL
3139,545.859985,HALF-LONG,BUY
3140,545.859985,FLAT,SELL
3141,538.219971,HALF-LONG,BUY
3142,538.219971,HALF-LONG,HOLD
3143,538.219971,HALF-LONG,HOLD
3144,538.359985,HALF-LONG,HOLD
3145,538.359985,HALF-LONG,HOLD
3146,538.359985,HALF-LONG,HOLD
3147,489.570007,FLAT,SELL
3148,489.570007,FLAT,HOLD
3149,489.570007,FLAT,HOLD
3150,485.079987,FULL-LONG,BUY
3151,485.079987,FLAT,SELL
3152,485.079987,FULL-LONG,BUY
3153,499.190002,FLAT,SELL
3154,499.190002,FLAT,HOLD
3155,499.190002,FLAT,HOLD
3156,497.0,FLAT,HOLD
3157,497.0,FLAT,HOLD
3158,497.0,FLAT,HOLD
3159,499.079987,FULL-LONG,BUY
3160,499.079987,FLAT,SELL
3161,499.079987,FULL-LONG,BUY
3162,491.309998,FULL-LONG,HOLD
3163,491.309998,FULL-LONG,HOLD
3164,491.309998,FULL-LONG,HOLD
3165,488.890015,FLAT,SELL
3166,488.890015,FULL-LONG,BUY
3167,488.890015,FLAT,SELL
3168,491.690002,HALF-LONG,BUY
3169,491.690002,FLAT,SELL
3170,491.690002,HALF-LONG,BUY
3171,484.329987,HALF-LONG,HOLD
3172,484.329987,HALF-LONG,HOLD
3173,484.329987,HALF-LONG,HOLD
3174,483.320007,HALF-LONG,HOLD
3175,483.320007,HALF-LONG,HOLD
3176,483.320007,HALF-LONG,HOLD
3177,475.940002,FLAT,SELL
3178,475.940002,FLAT,HOLD
3179,475.940002,FLAT,HOLD
3180,480.100006,FULL-LONG,BUY
3181,480.100006,FLAT,SELL
3182,480.100006,FULL-LONG,BUY
3183,475.519989,FLAT,SELL
3184,475.519989,FULL-LONG,BUY
3185,475.519989,FLAT,SELL
3186,469.910004,FULL-LONG,BUY
3187,469.910004,FLAT,SELL
3188,469.910004,FULL-LONG,BUY
3189,475.98999,FLAT,SELL
3190,475.98999,FLAT,HOLD
3191,475.98999,FLAT,HOLD
3192,481.899994,FULL-LONG,BUY
3193,481.899994,FLAT,SELL
3194,481.899994,FULL-LONG,BUY
3195,472.579987,FLAT,SELL
3196,472.579987,FULL-LONG,BUY
3197,472.579987,FLAT,SELL
3198,466.589996,FULL-LONG,BUY
3199,466.589996,FLAT,SELL
3200,466.589996,FULL-LONG,BUY
3201,494.190002,FLAT,SELL
3202,494.190002,HALF-LONG,BUY
3203,494.190002,FLAT,SELL
3204,493.25,HALF-LONG,BUY
3205,493.25,FULL-LONG,BUY
3206,493.25,FLAT,SELL
3207,509.230011,HALF-LONG,BUY
3208,509.230011,HALF-LONG,HOLD
3209,509.230011,HALF-LONG,HOLD
3210,512.809998,HALF-LONG,HOLD
3211,512.809998,HALF-LONG,HOLD
3212,512.809998,HALF-LONG,HOLD
3213,515.179993,HALF-LONG,HOLD
3214,515.179993,HALF-LONG,HOLD
3215,515.179993,HALF-LONG,HOLD
3216,520.969971,HALF-LONG,HOLD
3217,520.969971,HALF-LONG,HOLD
3218,520.969971,HALF-LONG,HOLD
3219,521.190002,FULL-LONG,BUY
3220,521.190002,FULL-LONG,HOLD
3221,521.190002,FULL-LONG,HOLD
3222,526.22998,HALF-LONG,SELL
3223,526.22998,FULL-LONG,BUY
3224,526.22998,HALF-LONG,SELL
3225,511.790009,FULL-LONG,BUY
3226,511.790009,FULL-LONG,HOLD
3227,511.790009,FULL-LONG,HOLD
3228,505.350006,FLAT,SELL
3229,505.350006,FULL-LONG,BUY
3230,505.350006,FLAT,SELL
3231,494.279999,FLAT,HOLD
3232,494.279999,FLAT,HOLD
3233,494.279999,FLAT,HOLD
3234,492.619995,FLAT,HOLD
3235,492.619995,FLAT,HOLD
3236,492.619995,FLAT,HOLD
3237,490.380005,HALF-LONG,BUY
3238,490.380005,HALF-LONG,HOLD
3239,490.380005,HALF-LONG,HOLD
3240,490.070007,HALF-LONG,HOLD
3241,490.070007,HALF-LONG,HOLD
3242,490.070007,HALF-LONG,HOLD
3243,488.76001,HALF-LONG,HOLD
3244,488.76001,HALF-LONG,HOLD
3245,488.76001,HALF-LONG,HOLD
3246,491.230011,HALF-LONG,HOLD
3247,491.230011,HALF-LONG,HOLD
3248,491.230011,HALF-LONG,HOLD
3249,486.859985,FLAT,SELL
3250,486.859985,FLAT,HOLD
3251,486.859985,FLAT,HOLD
3252,493.630005,FULL-LONG,BUY
3253,493.630005,FLAT,SELL
3254,493.630005,FULL-LONG,BUY
3255,499.579987,HALF-LONG,SELL
3256,499.579987,HALF-LONG,HOLD
3257,499.579987,HALF-LONG,HOLD
3258,498.190002,FULL-LONG,BUY
3259,498.190002,FLAT,SELL
3260,498.190002,FULL-LONG,BUY
3261,487.570007,FULL-LONG,HOLD
3262,487.570007,FULL-LONG,HOLD
3263,487.570007,FULL-LONG,HOLD
3264,482.130005,HALF-LONG,SELL
3265,482.130005,HALF-LONG,HOLD
3266,482.130005,HALF-LONG,HOLD
3267,490.230011,HALF-LONG,HOLD
3268,490.230011,HALF-LONG,HOLD
3269,490.230011,HALF-LONG,HOLD
3270,493.619995,HALF-LONG,HOLD
3271,493.619995,HALF-LONG,HOLD
3272,493.619995,HALF-LONG,HOLD
3273,492.589996,FULL-LONG,BUY
3274,492.589996,FLAT,SELL
3275,492.589996,HALF-LONG,BUY
3276,491.309998,HALF-LONG,HOLD
3277,491.309998,HALF-LONG,HOLD
3278,491.309998,HALF-LONG,HOLD
3279,480.170013,FLAT,SELL
3280,480.170013,FLAT,HOLD
3281,480.170013,FLAT,HOLD
3282,484.079987,HALF-LONG,BUY
3283,484.079987,FLAT,SELL
3284,484.079987,HALF-LONG,BUY
3285,500.0,HALF-LONG,HOLD
3286,500.0,HALF-LONG,HOLD
3287,500.0,HALF-LONG,HOLD
3288,503.700012,FULL-LONG,BUY
3289,503.700012,HALF-LONG,SELL
3290,503.700012,FULL-LONG,BUY
3291,504.23999,HALF-LONG,SELL
3292,504.23999,FULL-LONG,BUY
3293,504.23999,HALF-LONG,SELL
3294,506.529999,FULL-LONG,BUY
3295,506.529999,HALF-LONG,SELL
3296,506.529999,FULL-LONG,BUY
3297,508.679993,HALF-LONG,SELL
3298,508.679993,HALF-LONG,HOLD
3299,508.679993,HALF-LONG,HOLD
3300,510.929993,FULL-LONG,BUY
3301,510.929993,HALF-LONG,SELL
3302,510.929993,FULL-LONG,BUY
3303,508.0,HALF-LONG,SELL
3304,508.0,FULL-LONG,BUY
3305,508.0,HALF-LONG,SELL
3306,505.230011,FULL-LONG,BUY
3307,505.230011,HALF-LONG,SELL
3308,505.230011,FULL-LONG,BUY
3309,502.910004,FLAT,SELL
3310,502.910004,FULL-LONG,BUY
3311,502.910004,FLAT,SELL
3312,506.369995,FULL-LONG,BUY
3313,506.369995,FLAT,SELL
3314,506.369995,FULL-LONG,BUY
3315,504.73999,FLAT,SELL
3316,504.73999,FULL-LONG,BUY
3317,504.73999,FLAT,SELL
3318,504.799988,HALF-LONG,BUY
3319,504.799988,HALF-LONG,HOLD
3320,504.799988,HALF-LONG,HOLD
3321,504.859985,HALF-LONG,HOLD
3322,504.859985,HALF-LONG,HOLD
3323,504.859985,HALF-LONG,HOLD
3324,502.730011,HALF-LONG,HOLD
3325,502.730011,HALF-LONG,HOLD
3326,502.730011,HALF-LONG,HOLD
3327,510.73999,FULL-LONG,BUY
3328,510.73999,FLAT,SELL
3329,510.73999,HALF-LONG,BUY
3330,505.859985,HALF-LONG,HOLD
3331,505.859985,HALF-LONG,HOLD
3332,505.859985,HALF-LONG,HOLD
3333,502.109985,HALF-LONG,HOLD
3334,502.109985,HALF-LONG,HOLD
3335,502.109985,HALF-LONG,HOLD
3336,503.480011,FULL-LONG,BUY
3337,503.480011,FLAT,SELL
3338,503.480011,HALF-LONG,BUY
3339,508.01001,FULL-LONG,BUY
3340,508.01001,FLAT,SELL
3341,508.01001,HALF-LONG,BUY
3342,510.929993,FULL-LONG,BUY
3343,510.929993,FLAT,SELL
3344,510.929993,HALF-LONG,BUY
3345,506.690002,FULL-LONG,BUY
3346,506.690002,FLAT,SELL
3347,506.690002,FULL-LONG,BUY
3348,503.559998,FLAT,SELL
3349,503.559998,HALF-LONG,BUY
3350,503.559998,HALF-LONG,HOLD
3351,479.839996,FLAT,SELL
3352,479.839996,HALF-LONG,BUY
3353,479.839996,FLAT,SELL
3354,483.600006,HALF-LONG,BUY
3355,483.600006,FLAT,SELL
3356,483.600006,HALF-LONG,BUY
3357,486.700012,FLAT,SELL
3358,486.700012,FLAT,HOLD
3359,486.700012,FLAT,HOLD
3360,486.059998,FULL-LONG,BUY
3361,486.059998,FULL-LONG,HOLD
3362,486.059998,FULL-LONG,HOLD
3363,480.660004,FLAT,SELL
3364,480.660004,FULL-LONG,BUY
3365,480.660004,FLAT,SELL
3366,492.130005,FLAT,HOLD
3367,492.130005,FLAT,HOLD
3368,492.130005,FLAT,HOLD
3369,501.140015,FLAT,HOLD
3370,501.140015,FLAT,HOLD
3371,501.140015,FLAT,HOLD
3372,506.100006,FLAT,HOLD
3373,506.100006,FLAT,HOLD
3374,506.100006,FLAT,HOLD
3375,510.279999,FLAT,HOLD
3376,510.279999,FLAT,HOLD
3377,510.279999,FLAT,HOLD
3378,505.450012,HALF-LONG,BUY
3379,505.450012,FULL-LONG,BUY
3380,505.450012,FULL-LONG,HOLD
3381,503.730011,FULL-LONG,HOLD
3382,503.730011,FULL-LONG,HOLD
3383,503.730011,FULL-LONG,HOLD
3384,510.100006,FLAT,SELL
3385,510.100006,FLAT,HOLD
3386,510.100006,FLAT,HOLD
3387,504.190002,HALF-LONG,BUY
3388,504.190002,HALF-LONG,HOLD
3389,504.190002,HALF-LONG,HOLD
3390,514.570007,FLAT,SELL
3391,514.570007,FLAT,HOLD
3392,514.570007,FLAT,HOLD
3393,509.470001,FULL-LONG,BUY
3394,509.470001,FULL-LONG,HOLD
3395,509.470001,FULL-LONG,HOLD
3396,510.619995,FLAT,SELL
3397,510.619995,FULL-LONG,BUY
3398,510.619995,FLAT,SELL
3399,516.22998,FULL-LONG,BUY
3400,516.22998,FLAT,SELL
3401,516.22998,FULL-LONG,BUY
3402,524.809998,FLAT,SELL
3403,524.809998,FLAT,HOLD
3404,524.809998,FLAT,HOLD
3405,526.51001,FULL-LONG,BUY
3406,526.51001,FLAT,SELL
3407,526.51001,FULL-LONG,BUY
3408,524.23999,FLAT,SELL
3409,524.23999,FULL-LONG,BUY
3410,524.23999,FLAT,SELL
3411,524.130005,FLAT,HOLD
3412,524.130005,FLAT,HOLD
3413,524.130005,FLAT,HOLD
3414,525.539978,FULL-LONG,BUY
3415,525.539978,FLAT,SELL
3416,525.539978,FULL-LONG,BUY
3417,539.400024,HALF-LONG,SELL
3418,539.400024,FLAT,SELL
3419,539.400024,FLAT,HOLD
3420,538.030029,FULL-LONG,BUY
3421,538.030029,FLAT,SELL
3422,538.030029,FULL-LONG,BUY
3423,536.650024,FLAT,SELL
3424,536.650024,FULL-LONG,BUY
3425,536.650024,FLAT,SELL
3426,536.059998,FULL-LONG,BUY
3427,536.059998,FLAT,SELL
3428,536.059998,FULL-LONG,BUY
3429,535.559998,FULL-LONG,HOLD
3430,535.559998,FULL-LONG,HOLD
3431,535.559998,FULL-LONG,HOLD
3432,531.599976,FULL-LONG,HOLD
3433,531.599976,FULL-LONG,HOLD
3434,531.599976,FULL-LONG,HOLD
3435,536.130005,FULL-LONG,HOLD
3436,536.130005,FULL-LONG,HOLD
3437,536.130005,FULL-LONG,HOLD
3438,530.900024,FLAT,SELL
3439,530.900024,FULL-LONG,BUY
3440,530.900024,FLAT,SELL
3441,533.460022,FULL-LONG,BUY
3442,533.460022,FULL-LONG,HOLD
3443,533.460022,FULL-LONG,HOLD
3444,537.830017,FULL-LONG,HOLD
3445,537.830017,FULL-LONG,HOLD
3446,537.830017,FULL-LONG,HOLD
3447,536.72998,FULL-LONG,HOLD
3448,536.72998,FULL-LONG,HOLD
3449,536.72998,FULL-LONG,HOLD
3450,539.0,FLAT,SELL
3451,539.0,HALF-LONG,BUY
3452,539.0,FULL-LONG,BUY
3453,541.210022,FULL-LONG,HOLD
3454,541.210022,FULL-LONG,HOLD
3455,541.210022,FULL-LONG,HOLD
3456,542.570007,HALF-LONG,SELL
3457,542.570007,FULL-LONG,BUY
3458,542.570007,HALF-LONG,SELL
3459,540.460022,FULL-LONG,BUY
3460,540.460022,HALF-LONG,SELL
3461,540.460022,FULL-LONG,BUY
3462,538.409973,HALF-LONG,SELL
3463,538.409973,HALF-LONG,HOLD
3464,538.409973,HALF-LONG,HOLD
3465,539.820007,FULL-LONG,BUY
3466,539.820007,FULL-LONG,HOLD
3467,539.820007,FULL-LONG,HOLD
3468,543.76001,FULL-LONG,HOLD
3469,543.76001,FULL-LONG,HOLD
3470,543.76001,FULL-LONG,HOLD
3471,547.099976,FLAT,SELL
3472,547.099976,HALF-LONG,BUY
3473,547.099976,FULL-LONG,BUY
3474,543.590027,FULL-LONG,HOLD
3475,543.590027,FULL-LONG,HOLD
3476,543.590027,FULL-LONG,HOLD
3477,540.530029,HALF-LONG,SELL
3478,540.530029,HALF-LONG,HOLD
3479,540.530029,HALF-LONG,HOLD
3480,552.969971,FULL-LONG,BUY
3481,552.969971,FULL-LONG,HOLD
3482,552.969971,FULL-LONG,HOLD
3483,547.159973,FLAT,SELL
3484,547.159973,HALF-LONG,BUY
3485,547.159973,FULL-LONG,BUY
3486,548.280029,FLAT,SELL
3487,548.280029,HALF-LONG,BUY
3488,548.280029,FULL-LONG,BUY
3489,550.26001,FLAT,SELL
3490,550.26001,HALF-LONG,BUY
3491,550.26001,FULL-LONG,BUY
3492,549.530029,FLAT,SELL
3493,549.530029,HALF-LONG,BUY
3494,549.530029,FULL-LONG,BUY
3495,548.27002,FLAT,SELL
3496,548.27002,HALF-LONG,BUY
3497,548.27002,HALF-LONG,HOLD
3498,549.77002,FLAT,SELL
3499,549.77002,HALF-LONG,BUY
3500,549.77002,FLAT,SELL
3501,543.679993,HALF-LONG,BUY
3502,543.679993,HALF-LONG,HOLD
3503,543.679993,HALF-LONG,HOLD
3504,545.719971,FLAT,SELL
3505,545.719971,HALF-LONG,BUY
3506,545.719971,FLAT,SELL
3507,549.01001,HALF-LONG,BUY
3508,549.01001,FLAT,SELL
3509,549.01001,HALF-LONG,BUY
3510,539.340027,FULL-LONG,BUY
3511,539.340027,FULL-LONG,HOLD
3512,539.340027,FULL-LONG,HOLD
3513,542.030029,FULL-LONG,HOLD
3514,542.030029,FULL-LONG,HOLD
3515,542.030029,FULL-LONG,HOLD
3516,545.419983,FLAT,SELL
3517,545.419983,HALF-LONG,BUY
3518,545.419983,FULL-LONG,BUY
3519,537.380005,FULL-LONG,HOLD
3520,537.380005,FULL-LONG,HOLD
3521,537.380005,FULL-LONG,HOLD
3522,536.52002,FULL-LONG,HOLD
3523,536.52002,FULL-LONG,HOLD
3524,536.52002,FULL-LONG,HOLD
3525,538.369995,FULL-LONG,HOLD
3526,538.369995,FULL-LONG,HOLD
3527,538.369995,FULL-LONG,HOLD
3528,537.640015,FULL-LONG,HOLD
3529,537.640015,FULL-LONG,HOLD
3530,537.640015,FULL-LONG,HOLD
3531,539.679993,FLAT,SELL
3532,539.679993,HALF-LONG,BUY
3533,539.679993,FLAT,SELL
3534,502.959991,HALF-LONG,BUY
3535,502.959991,FULL-LONG,BUY
3536,502.959991,HALF-LONG,SELL
3537,510.670013,HALF-LONG,HOLD
3538,510.670013,HALF-LONG,HOLD
3539,510.670013,HALF-LONG,HOLD
3540,519.390015,HALF-LONG,HOLD
3541,519.390015,HALF-LONG,HOLD
3542,519.390015,HALF-LONG,HOLD
3543,520.090027,HALF-LONG,HOLD
3544,520.090027,HALF-LONG,HOLD
3545,520.090027,HALF-LONG,HOLD
3546,518.219971,FULL-LONG,BUY
3547,518.219971,FULL-LONG,HOLD
3548,518.219971,FULL-LONG,HOLD
3549,517.640015,FULL-LONG,HOLD
3550,517.640015,FULL-LONG,HOLD
3551,517.640015,FULL-LONG,HOLD
3552,516.849976,FULL-LONG,HOLD
3553,516.849976,FULL-LONG,HOLD
3554,516.849976,FULL-LONG,HOLD
3555,516.940002,FLAT,SELL
3556,516.940002,HALF-LONG,BUY
3557,516.940002,FULL-LONG,BUY
3558,520.880005,FLAT,SELL
3559,520.880005,HALF-LONG,BUY
3560,520.880005,FLAT,SELL
3561,521.549988,HALF-LONG,BUY
3562,521.549988,FULL-LONG,BUY
3563,521.549988,FLAT,SELL
3564,521.059998,HALF-LONG,BUY
3565,521.059998,FULL-LONG,BUY
3566,521.059998,FULL-LONG,HOLD
3567,521.969971,FULL-LONG,HOLD
3568,521.969971,FULL-LONG,HOLD
3569,521.969971,FULL-LONG,HOLD
3570,526.5,FLAT,SELL
3571,526.5,HALF-LONG,BUY
3572,526.5,HALF-LONG,HOLD
3573,527.23999,FULL-LONG,BUY
3574,527.23999,FLAT,SELL
3575,527.23999,HALF-LONG,BUY
3576,525.320007,FULL-LONG,BUY
3577,525.320007,FULL-LONG,HOLD
3578,525.320007,FULL-LONG,HOLD
3579,513.419983,FULL-LONG,HOLD
3580,513.419983,FULL-LONG,HOLD
3581,513.419983,FULL-LONG,HOLD
3582,494.230011,FLAT,SELL
3583,494.230011,FLAT,HOLD
3584,494.230011,FLAT,HOLD
3585,491.690002,FULL-LONG,BUY
3586,491.690002,FULL-LONG,HOLD
3587,491.690002,FULL-LONG,HOLD
3588,490.070007,FULL-LONG,HOLD
3589,490.070007,FULL-LONG,HOLD
3590,490.070007,FULL-LONG,HOLD
3591,485.880005,FULL-LONG,HOLD
3592,485.880005,FULL-LONG,HOLD
3593,485.880005,FULL-LONG,HOLD
3594,492.309998,FULL-LONG,HOLD
3595,492.309998,FULL-LONG,HOLD
3596,492.309998,FULL-LONG,HOLD
3597,493.100006,FULL-LONG,HOLD
3598,493.100006,FULL-LONG,HOLD
3599,493.100006,FULL-LONG,HOLD
3600,494.700012,FULL-LONG,HOLD
3601,494.700012,FULL-LONG,HOLD
3602,494.700012,FULL-LONG,HOLD
3603,489.700012,FULL-LONG,HOLD
3604,489.700012,FULL-LONG,HOLD
3605,489.700012,FULL-LONG,HOLD
3606,478.98999,FLAT,SELL
3607,478.98999,FLAT,HOLD
3608,478.98999,FLAT,HOLD
3609,493.179993,FLAT,HOLD
3610,493.179993,FLAT,HOLD
3611,493.179993,FLAT,HOLD
3612,501.130005,HALF-LONG,BUY
3613,501.130005,HALF-LONG,HOLD
3614,501.130005,HALF-LONG,HOLD
3615,491.230011,HALF-LONG,HOLD
3616,491.230011,HALF-LONG,HOLD
3617,491.230011,HALF-LONG,HOLD
3618,486.179993,FULL-LONG,BUY
3619,486.179993,HALF-LONG,SELL
3620,486.179993,FULL-LONG,BUY
3621,487.299988,HALF-LONG,SELL
3622,487.299988,HALF-LONG,HOLD
3623,487.299988,HALF-LONG,HOLD
3624,493.859985,HALF-LONG,HOLD
3625,493.859985,HALF-LONG,HOLD
3626,493.859985,HALF-LONG,HOLD
3627,495.350006,FULL-LONG,BUY
3628,495.350006,HALF-LONG,SELL
3629,495.350006,FULL-LONG,BUY
3630,489.029999,HALF-LONG,SELL
3631,489.029999,FULL-LONG,BUY
3632,489.029999,HALF-LONG,SELL
3633,483.700012,FULL-LONG,BUY
3634,483.700012,FULL-LONG,HOLD
3635,483.700012,FULL-LONG,HOLD
3636,484.109985,FLAT,SELL
3637,484.109985,HALF-LONG,BUY
3638,484.109985,FULL-LONG,BUY
3639,492.970001,FLAT,SELL
3640,492.970001,HALF-LONG,BUY
3641,492.970001,FLAT,SELL
3642,492.450012,HALF-LONG,BUY
3643,492.450012,HALF-LONG,HOLD
3644,492.450012,HALF-LONG,HOLD
3645,494.380005,HALF-LONG,HOLD
3646,494.380005,HALF-LONG,HOLD
3647,494.380005,HALF-LONG,HOLD
3648,500.959991,HALF-LONG,HOLD
3649,500.959991,HALF-LONG,HOLD
3650,500.959991,HALF-LONG,HOLD
3651,503.209991,HALF-LONG,HOLD
3652,503.209991,HALF-LONG,HOLD
3653,503.209991,HALF-LONG,HOLD
3654,507.029999,HALF-LONG,HOLD
3655,507.029999,HALF-LONG,HOLD
3656,507.029999,HALF-LONG,HOLD
3657,512.809998,HALF-LONG,HOLD
3658,512.809998,HALF-LONG,HOLD
3659,512.809998,HALF-LONG,HOLD
3660,511.73999,FULL-LONG,BUY
3661,511.73999,FULL-LONG,HOLD
3662,511.73999,FULL-LONG,HOLD
3663,513.880005,FULL-LONG,HOLD
3664,513.880005,FULL-LONG,HOLD
3665,513.880005,FULL-LONG,HOLD
3666,517.549988,FULL-LONG,HOLD
3667,517.549988,FULL-LONG,HOLD
