trade_date,close_price,portfolio_value_DQN_RawPrice,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_DQN_RawPrice
2024-01-24,194.5,217.46838989050693,161.16799043229742,169.85560167176655,161.89800906164479,165.31165574256386,144.96244214571678,194.5,73.71838989050693
2024-01-25,194.169998,217.09941814962957,160.8945417989882,169.5674130431656,161.89800906164479,165.03117668334352,144.96244214571678,194.169998,73.34941814962957
2024-01-26,192.419998,215.1427616853191,159.44444419869762,168.0391492749106,161.89800906164479,163.54379674735642,144.96244214571678,192.419998,71.3927616853191
2024-01-29,191.729996,214.37127775749786,158.87268977332863,168.0391492749106,161.89800906164479,162.95734238701874,144.96244214571678,191.729996,70.62127775749786
2024-01-30,188.039993,210.245524487055,158.87268977332863,168.0391492749106,161.89800906164479,159.8210930007718,144.96244214571678,188.039993,66.49552448705501
2024-03-14,173.0,193.42946761469256,158.87268977332863,168.0391492749106,161.89800906164479,147.03813081472262,144.96244214571678,173.0,49.679467614692555
2024-03-15,172.619995,193.00458804913808,158.87268977332863,168.0391492749106,161.89800906164479,147.03813081472262,144.96244214571678,172.619995,49.25458804913808
2024-03-18,173.720001,194.23449310666967,158.87268977332863,168.0391492749106,161.89800906164479,147.03813081472262,144.96244214571678,173.720001,50.484493106669674
2024-03-19,176.080002,196.8731852280578,158.87268977332863,170.32197542069184,161.89800906164479,147.03813081472262,144.96244214571678,176.080002,53.12318522805779
2024-03-20,178.669998,199.76903232287964,158.87268977332863,172.8272754550006,161.89800906164479,147.03813081472262,144.96244214571678,178.669998,56.01903232287964
2024-03-21,171.369995,191.60697628891631,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,171.369995,47.856976288916314
2024-04-11,175.039993,195.71036218074863,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,175.039993,51.96036218074863
2024-04-12,176.550003,197.3986883679906,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,176.550003,53.64868836799059
2024-04-15,172.690002,193.08286213433635,155.3991767120021,162.1417665214799,161.89800906164479,143.8233626338183,144.96244214571678,172.690002,49.33286213433635
2024-04-16,169.380005,189.38198954753736,155.3991767120021,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,169.380005,45.63198954753736
2024-04-29,173.5,193.98851231878126,155.3991767120021,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,173.5,50.23851231878126
2024-04-30,170.330002,190.44417113103768,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,170.330002,46.69417113103768
2024-05-01,169.300003,189.29254015870433,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,169.300003,45.54254015870433
2024-05-02,173.029999,193.46300917884847,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,173.029999,49.713009178848466
2024-05-03,183.380005,205.03524126202115,152.5598967155831,171.84047926520427,161.89800906164479,141.06666048931402,144.96244214571678,183.380005,61.285241262021145
2024-05-06,181.710007,203.16803418654365,151.17057009627567,170.27556897581945,161.89800906164479,139.78200003309996,144.96244214571678,181.710007,59.41803418654365
2024-05-07,182.399994,203.93950134302378,151.7445931226961,170.92213726862087,161.89800906164479,140.31277852157822,144.96244214571678,182.399994,60.18950134302378
2024-05-08,182.740005,204.3196640407876,152.02745952921717,171.24075244804263,161.89800906164479,140.57433493444688,144.96244214571678,182.740005,60.569664040787586
2024-05-09,184.570007,206.3657698939311,153.5498987728485,172.95559819001045,163.51929434276772,141.9820798564124,146.41413062001416,184.570007,62.61576989393109
2024-05-10,183.050003,204.6662695211438,152.28535712749695,171.531243250959,162.172650944319,140.8128035865683,145.20835473141628,183.050003,60.91626952114379
2024-05-13,186.279999,208.2776938371992,154.9724977247052,171.531243250959,165.0342570916816,143.2975060442536,145.20835473141628,186.279999,64.5276938371992
2024-05-14,187.429993,209.56348994806675,155.92921580235787,171.531243250959,166.05309113972072,144.18214891010336,145.20835473141628,187.429993,65.81348994806675
2024-05-15,189.720001,212.1239236375083,157.83434926528835,171.531243250959,168.08191748201637,145.9437574401817,145.20835473141628,189.720001,68.37392363750831
2024-05-16,189.839996,212.1239236375083,157.93417707806645,171.63973413977098,168.1882267250163,146.03606463542593,145.30019679569077,189.839996,68.37392363750831
2024-05-17,189.869995,212.1239236375083,157.95913423924424,171.63973413977098,168.2148042572531,146.05914162655162,145.30019679569077,189.869995,68.37392363750831
2024-05-20,191.039993,212.1239236375083,158.9324943067033,171.63973413977098,169.25136079453736,146.95917274302573,145.30019679569077,191.039993,68.37392363750831
2024-05-21,192.350006,212.1239236375083,160.02233748767642,171.63973413977098,170.41196323922304,147.96691161350722,145.30019679569077,192.350006,68.37392363750831
2024-05-22,190.899994,212.1239236375083,158.81602450411884,171.63973413977098,169.1273290622923,146.85147729715723,145.30019679569077,190.899994,68.37392363750831
2024-05-23,186.880005,212.1239236375083,155.4716625785219,171.63973413977098,165.5658307710467,143.7590658674936,145.30019679569077,186.880005,68.37392363750831
2024-05-24,189.979996,212.1239236375083,158.050647712584,171.63973413977098,168.31225934320864,146.1437608505531,145.30019679569077,189.979996,68.37392363750831
2024-05-28,189.990005,212.1239236375083,158.0589745310189,171.63973413977098,168.3211267894621,146.151460360676,145.30019679569077,189.990005,68.37392363750831
2024-05-29,190.289993,212.1239236375083,158.30854447893068,171.63973413977098,168.58690033993557,146.38222873341584,145.30019679569077,190.289993,68.37392363750831
2024-05-30,191.289993,212.1239236375083,159.14047758262748,171.63973413977098,169.47284761273795,147.1514874128957,145.30019679569077,191.289993,68.37392363750831
2024-05-31,192.25,212.1239236375083,159.93913918570811,171.63973413977098,170.32336319625915,147.88998113000716,145.30019679569077,192.25,68.37392363750831
2024-06-03,194.029999,212.1239236375083,161.41997927835533,171.63973413977098,171.90034845590012,149.25926081022266,145.30019679569077,194.029999,68.37392363750831
2024-06-04,194.350006,212.1239236375083,161.68620369507002,171.63973413977098,172.1838577848278,149.50542897246697,145.30019679569077,194.350006,68.37392363750831
2024-06-05,195.869995,212.1239236375083,162.950732861425,171.63973413977098,173.53048789406742,150.6746937034309,145.30019679569077,195.869995,68.37392363750831
2024-06-06,194.479996,212.12392363750834,161.79434667921956,170.42168612371552,172.29902207081938,149.60542490821257,144.26906832577984,194.479996,68.37392363750834
2024-06-07,196.889999,214.75257081383882,163.79930795492814,170.42168612371552,174.43415765611493,151.4593406335351,144.26906832577984,196.889999,71.00257081383882
2024-06-11,207.149994,225.9433896161038,172.3349374391917,179.30240965666087,183.5239722453311,159.3519308387053,151.7869713538415,207.149994,82.19338961610379
2024-06-12,213.070007,232.40048757668305,177.25999222820704,184.426583573358,188.76879161763577,163.90595222158905,156.1247983858103,213.070007,88.65048757668305
2024-06-13,214.240005,233.67663202090668,178.2333522956661,185.43929642283783,189.80534815492,164.80598333806313,156.98210206939163,214.240005,89.92663202090668
2024-06-14,212.490005,231.7678657004588,176.7774693641967,183.92455239200208,188.25494042751583,163.45978064897335,155.6998080430195,212.490005,88.0178657004588
2024-06-17,216.669998,236.32708276223474,180.25494391411755,187.5426206466793,191.9581938261989,166.67527654438848,158.76265378826366,216.669998,92.57708276223474
2024-06-18,214.289993,233.73115511280758,178.2749389676537,185.48256443690263,189.84963488719288,164.84443704093297,157.01873024870036,214.289993,89.98115511280758
2024-06-20,209.679993,228.70291926294198,174.43972735961148,185.48256443690263,185.76541795957385,161.29815452853072,157.01873024870036,209.679993,84.95291926294198
2024-06-21,207.490005,226.31424764203626,172.61780384571273,185.48256443690263,183.82520406350392,159.61348725157393,157.01873024870036,207.490005,82.56424764203626
2024-06-24,208.139999,227.02321144528952,173.15855537151702,185.48256443690263,184.40106447514182,160.11350077768378,157.01873024870036,208.139999,83.27321144528952
2024-06-25,209.070007,228.037593129945,173.93225981341988,185.48256443690263,185.22500252642624,160.11350077768378,157.01873024870036,209.070007,84.28759312994501
2024-06-26,213.25,232.59681019172095,177.40973436334073,185.48256443690263,188.9282559251093,160.11350077768378,157.01873024870036,213.25,88.84681019172095
2024-06-27,214.100006,233.52393180599447,178.11688249308165,185.48256443690263,189.68131642267497,160.75170680976836,157.01873024870036,214.100006,89.77393180599447
2024-06-28,210.619995,229.72820163937263,175.22174614095266,185.48256443690263,186.59821016790264,158.13882641607623,157.01873024870036,210.619995,85.97820163937263
2024-07-01,216.75,236.41434283261674,180.3215002262795,185.48256443690263,192.02907137991767,162.7413894188181,157.01873024870036,216.75,92.66434283261674
2024-07-02,220.270004,240.25369430864063,183.24990807902464,185.48256443690263,195.14760932397115,165.3842975697745,157.01873024870036,220.270004,96.50369430864063
2024-07-03,221.550003,241.64981944087322,184.31478161982344,186.56041204522552,196.28162094721094,166.3453532362783,157.93117322345785,221.550003,97.89981944087322
2024-07-05,226.339996,246.87437790577673,188.29973536299934,190.59391714869304,200.52530218230348,169.94180129222485,161.34570359573752,226.339996,103.12437790577673
2024-07-08,227.820007,248.48866084902951,189.53100550773473,191.8401886822189,201.83651389147101,171.05303103384023,162.40072445084274,227.820007,104.73866084902951
2024-07-09,228.679993,249.42666788494762,190.2464563298505,192.56435632085856,202.59841614281925,171.69873030267865,163.0137625735989,228.679993,105.67666788494762
2024-07-10,232.979996,254.11678268736182,193.823771171546,196.18525598510143,206.40799207371134,174.92728145711965,166.07900522518395,232.979996,110.36678268736182
2024-07-11,227.570007,248.21597994610838,189.3230222318105,191.6296714067517,201.61502707327043,170.8653247023306,162.22251279310757,227.570007,104.46597994610838
2024-07-12,230.539993,251.4554138026808,191.79385190272654,191.6296714067517,204.24627807023168,173.09526540911003,162.22251279310757,230.539993,107.7054138026808
2024-07-15,234.399994,255.6656080345066,195.00511451492926,191.6296714067517,207.66603542919617,175.9934519184435,162.22251279310757,234.399994,111.91560803450659
2024-07-16,234.820007,256.12372613082107,195.35453723361226,191.97304578916132,208.03814480108772,176.30880831610884,162.51319353547044,234.820007,112.37372613082107
2024-07-17,228.880005,249.64482569596785,190.41285293378712,191.97304578916132,202.775616228747,171.84890437779026,162.51319353547044,228.880005,105.89482569596785
2024-08-12,217.529999,237.26510615900705,180.9704072152299,191.97304578916132,192.72010936675625,163.32703242230272,162.51319353547044,217.529999,93.51510615900705
2024-08-13,221.270004,241.34441792032516,180.9704072152299,191.97304578916132,196.03355659677354,166.13512289581286,162.51319353547044,221.270004,97.59441792032516
2024-08-14,221.720001,241.83524027341232,181.33844689012244,191.97304578916132,196.4322302116928,166.47299204005415,162.51319353547044,221.720001,98.08524027341232
2024-08-15,224.720001,245.10741110846587,183.79206108016734,191.97304578916132,199.09007203009998,168.7254680181693,162.51319353547044,224.720001,101.35741110846587
2024-08-16,226.050003,246.55807569345347,184.8798316734967,193.10923541941003,200.26838367482168,169.72406720345097,163.47502546616965,226.050003,102.80807569345347
2024-08-19,225.889999,246.3835555526895,184.74896897854205,192.9725477410469,200.12662856738422,169.60393214798353,163.35931364299975,225.889999,102.6335555526895
2024-08-20,226.509995,247.05979982903946,185.2560459729991,193.50219583630965,200.6759123327326,170.06944084682604,163.8076828557572,226.509995,103.30979982903946
2024-08-21,226.399994,246.93981914103054,185.1660793014927,193.4082245524191,200.6759123327326,169.98684931013648,163.8076828557572,226.399994,103.18981914103054
2024-08-22,224.529999,244.90017144079857,183.63666387905505,193.4082245524191,200.6759123327326,168.58280970457136,163.8076828557572,224.529999,101.15017144079857
2024-08-23,226.839996,247.41973971161897,185.52594435177542,193.4082245524191,200.6759123327326,170.31721395524403,163.8076828557572,226.839996,103.66973971161897
2024-08-26,227.179993,247.79058246742085,185.80401817303297,193.4082245524191,200.6759123327326,170.5724923136211,163.8076828557572,227.179993,104.04058246742085
2024-08-27,228.029999,248.71770408169436,186.49921376744075,193.4082245524191,200.6759123327326,171.21069834570568,163.8076828557572,228.029999,104.96770408169436
2024-08-28,226.490005,247.03799626404188,185.23969672377942,193.4082245524191,200.6759123327326,170.05443184855852,163.8076828557572,226.490005,103.28799626404188
2024-08-29,229.789993,250.63737109391744,187.93866251837204,193.4082245524191,200.6759123327326,172.53214641458126,163.8076828557572,229.789993,106.88737109391744
2024-08-30,229.0,249.77570707575194,187.29254984009333,192.7433081148315,199.9860103751157,171.9389996627882,163.24452986065586,229.0,106.02570707575194
2024-09-19,228.869995,249.6339075526149,187.18622246916772,192.7433081148315,199.87247683241344,171.8413886162766,163.24452986065586,228.869995,105.88390755261489
2024-09-20,228.199997,248.9031249142335,186.63825026913383,192.7433081148315,199.28736667093176,171.8413886162766,163.24452986065586,228.199997,105.1531249142335
2024-09-23,226.470001,247.01617742891375,185.22333602436018,191.2821111102346,197.77655881938193,170.5386501462993,162.00696462229692,226.470001,103.26617742891375
2024-09-24,227.369995,247.99782213508811,185.95941537414527,192.0422680914965,198.56252479938865,171.2163724107142,162.65078188495625,227.369995,104.24782213508811
2024-09-25,226.369995,246.90709852340362,185.14154397746364,191.19764359259773,197.68922344403882,170.46334265227702,161.93542460184176,226.369995,103.15709852340362
2024-09-26,227.520004,248.16144049335333,186.0821034444901,191.19764359259773,198.69352786240333,171.32933365174762,161.93542460184176,227.520004,104.41144049335333
2024-09-27,227.789993,248.45592387054842,186.3029197250088,191.42453028250796,198.9293096220329,171.53264340319834,162.12758697255282,227.789993,104.70592387054842
2024-09-30,233.0,254.13860152248995,190.56403542681986,191.42453028250796,203.4792157965151,175.45593371586438,162.12758697255282,233.0,110.38860152248995
2024-10-01,226.210007,246.73259583421742,185.01069436845134,185.84611302651433,197.5495057067991,170.34286692728418,157.40292954486816,226.210007,102.98259583421742
2024-10-02,226.779999,247.35429956708873,185.01069436845134,185.84611302651433,198.0472804929377,170.7720878653553,157.40292954486816,226.779999,103.60429956708873
2024-10-03,225.669998,246.14359526739528,185.01069436845134,185.84611302651433,197.07791511519798,169.93622408046028,157.40292954486816,225.669998,102.39359526739528
2024-10-04,226.800003,247.37611840221686,185.01069436845134,185.84611302651433,198.0647500132501,170.7871514726431,157.40292954486816,226.800003,103.62611840221686
2024-10-07,221.690002,241.8025196557854,185.01069436845134,185.84611302651433,193.602179214111,166.9391686539993,157.40292954486816,221.690002,98.0525196557854
2024-10-08,225.770004,246.25267417290542,185.01069436845134,185.84611302651433,197.1652504905411,166.9391686539993,157.40292954486816,225.770004,102.50267417290542
2024-10-09,229.539993,250.3646901909963,185.01069436845134,185.84611302651433,200.45758699389515,166.9391686539993,157.40292954486816,229.539993,106.6146901909963
2024-10-10,229.039993,249.81932838515405,184.6076911881549,185.84611302651433,200.0209363162202,166.9391686539993,157.40292954486816,229.039993,106.06932838515405
2024-10-11,227.550003,248.19416111098025,183.40674977093508,184.63711521647522,198.71972602976248,166.9391686539993,157.40292954486816,227.550003,104.44416111098025
2024-10-14,231.300003,252.28437465479715,183.40674977093508,184.63711521647522,201.99460611232442,169.6903085098511,157.40292954486816,231.300003,108.53437465479715
2024-10-15,233.850006,255.06572313676347,185.42874612229758,186.67267592381063,204.2215271883706,171.56108581274222,159.13824271971583,233.850006,111.31572313676347
2024-10-16,231.779999,252.80791762551127,183.78735722930614,185.0202759411011,202.41378726968694,170.04245147685094,157.7295736243748,231.779999,109.05791762551127
2024-10-17,232.149994,253.21147990821646,184.08074062533444,185.0202759411011,202.73690440465958,170.31389360777519,157.7295736243748,232.149994,109.46147990821646
2024-10-18,235.0,256.32004874585897,186.34062099934232,185.0202759411011,205.2258185072148,172.4047643000463,157.7295736243748,235.0,112.57004874585897
2024-10-21,236.479996,257.9343153282576,187.51416727047655,186.18550687008715,206.51830101992715,173.49054456194,158.72293165861217,236.479996,114.18431532825758
2024-10-22,235.860001,257.25807214263125,187.02254917125745,185.69737220633354,205.97685854611703,173.0356931072923,158.3067974160622,235.860001,113.50807214263125
2024-10-23,230.759995,251.6953751786986,182.97855646853247,185.69737220633354,201.52301639402467,169.29413850151008,158.3067974160622,230.759995,107.94537517869861
2024-10-24,230.570007,251.4881507811619,182.97855646853247,185.69737220633354,201.35709961612446,169.1547562191278,158.3067974160622,230.570007,107.73815078116189
2024-10-25,231.410004,252.404355342806,182.97855646853247,185.69737220633354,202.09067013471426,169.7710093459267,158.3067974160622,231.410004,108.65435534280601
2024-10-28,233.399994,254.5748844228221,182.97855646853247,185.69737220633354,203.8285310988469,169.7710093459267,158.3067974160622,233.399994,110.8248844228221
2024-10-29,233.669998,254.86938416087133,183.19023146180916,185.69737220633354,204.06432595799677,169.96740545897646,158.3067974160622,233.669998,111.11938416087133
2024-10-30,230.100006,250.97550959294657,180.39146539687,185.69737220633354,200.94664710580867,167.37065669814794,158.3067974160622,230.100006,107.22550959294657
2024-11-18,228.020004,248.70680229919557,180.39146539687,185.69737220633354,199.13017854007828,167.37065669814794,158.3067974160622,228.020004,104.95680229919557
2024-11-19,228.279999,248.99038498461547,180.39146539687,185.69737220633354,199.35723252596244,167.37065669814794,158.3067974160622,228.279999,105.24038498461547
2024-11-20,229.0,249.77570707575194,180.39146539687,186.28306650400143,199.35723252596244,167.37065669814794,158.3067974160622,229.0,106.02570707575194
2024-11-21,228.520004,249.25216410503782,180.39146539687,185.89260743505096,199.35723252596244,167.01983903119387,158.3067974160622,228.520004,105.50216410503782
2024-11-22,229.869995,250.72463116429938,180.39146539687,186.99077539676625,199.35723252596244,168.00651536397373,158.3067974160622,229.869995,106.97463116429938
2024-11-25,232.869995,253.9968019993529,180.39146539687,189.43116491428592,199.35723252596244,170.19914405434247,158.3067974160622,232.869995,110.2468019993529
2024-11-26,235.059998,256.3854899811128,182.08793921864142,191.21265170246483,199.35723252596244,171.79976519094038,158.3067974160622,235.059998,112.63548998111281
2024-11-27,234.929993,256.2436904579758,181.98723155787593,191.10689742272308,199.35723252596244,171.70474762664324,158.3067974160622,234.929993,112.49369045797579
2024-11-29,237.330002,258.8614369425311,183.8463853766222,193.0592163579074,199.35723252596244,173.4588571568243,158.3067974160622,237.330002,115.1114369425311
2024-12-02,239.589996,261.3264657605964,185.5970773429622,194.89763824699318,199.35723252596244,175.11063305164473,158.3067974160622,239.589996,117.57646576059642
2024-12-03,242.649994,264.66407783090375,187.9674880235288,197.38683392793686,199.35723252596244,177.34711285406837,158.3067974160622,242.649994,120.91407783090375
2024-12-04,243.009995,265.0567394218338,188.24636082521516,197.6796814835024,199.6530034092973,177.61022902778888,158.54166494866385,243.009995,121.30673942183381
2024-12-05,243.039993,265.0894589487371,188.26959861151295,197.70408375175128,199.67764927127624,177.6321538529401,158.561235883864,243.039993,121.3394589487371
2024-12-06,242.839996,264.87131749857105,188.11467203153438,197.70408375175128,199.51333503505379,177.4859807995442,158.561235883864,242.839996,121.12131749857105
2024-12-09,246.75,269.13605118315195,191.14353520159466,197.70408375175128,202.72572982540947,180.34370978282973,158.561235883864,246.75,125.38605118315195
2024-12-10,247.770004,270.24859362996455,191.93367571012462,198.5213439594235,203.56374828670567,181.08920646106003,159.21668915578488,247.770004,126.49859362996455
2024-12-11,246.490005,268.852468497732,190.94213149973146,198.5213439594235,202.51212222206215,180.1536856173789,159.21668915578488,246.490005,125.10246849773199
2024-12-12,247.960007,270.45583438835547,192.0808604927747,198.5213439594235,203.71985161738053,181.22807513741205,159.21668915578488,247.960007,126.70583438835547
2024-12-13,248.130005,270.6412552208946,192.21254851181098,198.5213439594235,203.85951917004056,181.3523226347805,159.21668915578488,248.130005,126.8912552208946
2024-12-16,251.039993,273.8152478422132,194.46675476799828,198.5213439594235,206.2503173101953,183.47916369392343,159.21668915578488,251.039993,130.06524784221318
2024-12-17,253.479996,276.4766167268942,196.35688971965985,198.5213439594235,208.25498352681612,185.26250388805204,159.21668915578488,253.479996,132.72661672689418
2024-12-20,254.490005,277.57825739120807,197.1392876562168,199.31236631722373,209.08479026098118,186.00069545836226,159.85109933226894,254.490005,133.82825739120807
2024-12-23,255.270004,278.42902071759835,197.7435096068296,199.31236631722373,209.7256245731923,186.5707781869819,159.85109933226894,255.270004,134.67902071759835
2024-12-24,258.200012,281.62484962562286,200.01322424629853,201.6000884101352,212.13287081511444,188.7122513882519,161.68588208195834,258.200012,137.87484962562286
2024-12-26,259.019989,282.5192179005611,200.64841493551432,202.2403185728444,212.80655039268305,189.3115530867994,162.19935496487952,259.019989,138.7692179005611
2024-12-27,255.589996,278.7780435475485,197.9913896559329,199.56221299612528,209.98852472208102,186.8046527336114,160.05147960482748,255.589996,135.02804354754852
2024-12-30,252.199997,275.0804915946616,195.36534550926672,199.56221299612528,207.20335746217256,184.32698304437093,160.05147960482748,252.199997,131.33049159466162
2025-01-27,229.860001,250.71373047252425,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,229.860001,106.96373047252425
2025-01-28,238.259995,259.8758022663324,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,238.259995,116.12580226633241
2025-01-29,239.360001,261.07560478352707,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,239.360001,117.32560478352707
2025-01-30,237.589996,259.14501853722743,178.0597900408595,198.08650229534615,188.84918524982515,166.75690048308377,160.05147960482748,237.589996,115.39501853722743
2025-01-31,236.0,257.41077235754346,178.0597900408595,196.76087094888325,188.84918524982515,165.6409326005787,160.05147960482748,236.0,113.66077235754346
2025-02-03,228.009995,248.6958852465662,178.0597900408595,190.0993440730954,188.84918524982515,160.03300090700546,160.05147960482748,228.009995,104.9458852465662
2025-02-04,232.800003,253.9204600723239,178.0597900408595,190.0993440730954,188.84918524982515,160.03300090700546,160.05147960482748,232.800003,110.17046007232389
2025-02-05,232.470001,253.56051909902078,178.0597900408595,189.82987172372086,188.84918524982515,160.03300090700546,160.05147960482748,232.470001,109.81051909902078
2025-02-06,233.220001,254.37856180778417,178.0597900408595,190.4423051696724,188.84918524982515,160.03300090700546,160.05147960482748,233.220001,110.62856180778417
2025-02-14,244.600006,266.7910019623719,178.0597900408595,199.73496607246696,188.84918524982515,160.03300090700546,160.05147960482748,244.600006,123.04100196237192
2025-02-18,244.470001,266.64920243923484,177.96515119197792,199.6288068589457,188.84918524982515,159.94794330368342,160.05147960482748,244.470001,122.89920243923484
2025-02-19,244.869995,267.08548533956696,178.2563320828631,199.9554331306523,188.84918524982515,160.20964501502678,160.05147960482748,244.869995,123.33548533956696
2025-02-20,245.830002,268.1325876418494,178.95518179939893,200.73935365751578,188.84918524982515,160.83774312350243,160.05147960482748,245.830002,124.3825876418494
2025-02-21,245.550003,267.82718612130134,178.7513528462972,200.5107126542718,188.84918524982515,160.654549831917,160.05147960482748,245.550003,124.07718612130134
2025-02-24,247.100006,269.5178109915832,179.87969790750995,200.5107126542718,188.84918524982515,161.66866113780495,160.05147960482748,247.100006,125.76781099158319
2025-02-25,247.039993,269.45235339547514,179.83601065518943,200.5107126542718,188.84918524982515,161.62939678683256,160.05147960482748,247.039993,125.70235339547514
2025-02-26,240.360001,262.16632839521156,174.9732226592046,200.5107126542718,188.84918524982515,157.2589178842491,160.05147960482748,240.360001,118.41632839521156
2025-02-27,237.300003,258.8287163249042,174.9732226592046,200.5107126542718,188.84918524982515,155.25687107027872,160.05147960482748,237.300003,115.07871632490418
2025-03-24,220.729996,240.75541844422662,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,220.729996,97.00541844422662
2025-03-25,223.75,244.04940811440827,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,223.75,100.29940811440827
2025-03-26,221.529999,241.62800060574506,174.9732226592046,198.52128703369885,188.84918524982515,144.41571048069113,160.05147960482748,221.529999,97.87800060574506
2025-03-27,223.850006,244.1584870199184,174.9732226592046,200.60033175742132,188.84918524982515,144.41571048069113,160.05147960482748,223.850006,100.4084870199184
2025-03-28,217.899994,237.66866844171224,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,217.899994,93.91866844171224
2025-03-31,222.130005,242.28244131709744,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,222.130005,98.53244131709744
2025-04-01,223.190002,243.43860507331217,174.9732226592046,196.20011814449478,188.84918524982515,145.1048574505586,160.05147960482748,223.190002,99.68860507331217
2025-04-02,223.889999,244.20210832932048,174.9732226592046,196.81546602240192,188.84918524982515,145.55995384372417,160.05147960482748,223.889999,100.45210832932048
2025-04-14,202.520004,220.89335020124065,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.520004,77.14335020124065
2025-04-15,202.139999,220.47886977518246,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.139999,76.72886977518246
2025-04-16,194.270004,211.8948804048435,174.9732226592046,171.09839895522677,188.84918524982515,131.66645480520475,160.05147960482748,194.270004,68.14488040484349
2025-04-17,196.979996,214.8507326667196,174.9732226592046,173.48515595751454,188.84918524982515,131.66645480520475,160.05147960482748,196.979996,71.10073266671961
2025-04-21,193.160004,210.68417719587367,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,193.160004,66.93417719587367
2025-04-22,199.740005,217.86113965148132,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,199.740005,74.11113965148132
2025-04-23,204.600006,223.16205749499167,174.9732226592046,174.26011165833629,188.84918524982515,131.66645480520475,160.05147960482748,204.600006,79.41205749499167
2025-04-24,208.369995,227.2740735130825,174.9732226592046,177.47105342189957,188.84918524982515,131.66645480520475,160.05147960482748,208.369995,83.5240735130825
2025-04-25,209.279999,228.26663636260986,174.9732226592046,178.24611399863062,188.84918524982515,132.24147521799767,160.05147960482748,209.279999,84.51663636260986
2025-04-28,210.139999,229.2046586686585,174.9732226592046,178.97858560973197,188.84918524982515,132.7848987139404,160.05147960482748,210.139999,85.45465866865851
2025-04-29,211.210007,230.37174165894984,174.9732226592046,179.88992338141958,188.84918524982515,133.46102370004127,160.05147960482748,211.210007,86.62174165894984
2025-04-30,212.5,230.37174165894984,174.9732226592046,180.9886248360934,188.84918524982515,134.2761545207409,160.05147960482748,212.5,86.62174165894984
2025-05-01,213.320007,230.37174165894982,174.9732226592046,181.68703396214505,188.84918524982515,134.79430692845898,160.05147960482748,213.320007,86.62174165894982
2025-05-02,205.350006,221.76465863277323,174.9732226592046,181.68703396214505,188.84918524982515,129.75816064231094,160.05147960482748,205.350006,78.01465863277323
2025-05-05,198.889999,214.78827097627456,174.9732226592046,181.68703396214505,188.84918524982515,125.6761611216659,160.05147960482748,198.889999,71.03827097627456
2025-05-06,198.509995,214.37789135671377,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.509995,70.62789135671377
2025-05-07,196.25,211.9372436574545,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,196.25,68.1872436574545
2025-05-08,197.490005,213.27636845654476,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,197.490005,69.52636845654476
2025-05-09,198.529999,214.39949437644435,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.529999,70.64949437644435
2025-05-12,210.789993,227.6394909910529,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,210.789993,83.8894909910529
2025-05-13,212.929993,229.95055189004373,174.9732226592046,183.53157243925858,188.84918524982515,125.43604123544237,160.05147960482748,212.929993,86.20055189004373
2025-05-14,212.330002,229.3026006097417,174.4801856879569,183.01441987597735,188.84918524982515,125.0825894048358,160.05147960482748,212.330002,85.55260060974169
2025-05-15,211.449997,228.35225241048167,173.75704984111442,182.25591376263515,188.84918524982515,124.56418266507981,160.05147960482748,211.449997,84.60225241048167
